name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Red Cherry Tomatoes","Exotics",75,94,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/red-cherry-tomatoes-clean.png?v=1787584458","Red Cherry Tomatoes (MyGreenDelight Grown) – Fresh Hydroponic Cherry Tomatoes in Bhopal Harvested fresh. Not stored for days. Fresh red cherry tomatoes grown hydroponically at MyGreenDelight in Bhopal. Naturally sweet, firm, and consistent—ready to eat straigh...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":23,""stock"":40},{""weight"":""500g"",""price"":41,""stock"":50},{""weight"":""1 kg"",""price"":75,""stock"":60}]"
"Bajra Atta","Dairy & Staples",90,113,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/bajra-atta-fixed.png?v=1787586289","Bajra Atta (Pearl Millet Flour) Premium Bajra Atta (Pearl Millet Flour) , made from carefully sourced bajra grains and milled to a consistent texture. Unpolished, clean flour suitable for everyday cooking and traditional Indian preparations. Buy Bajr...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":27,""stock"":50},{""weight"":""500g"",""price"":50,""stock"":60},{""weight"":""1 kg"",""price"":90,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":171,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":414,""stock"":25}]"
"Green Chillies (Mirch Barikh)","Exotics",26,33,"100g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/green-chillies-clean.png?v=1787584157","Green Chillies (MyGreenDelight Grown) – Fresh Green Chillies in Bhopal Harvested fresh. Not stored for days. Fresh green chillies grown at MyGreenDelight in Bhopal. Clean, consistent, and used daily—ready to add heat to your cooking without extra sorting or wa...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""100g Pack"",""price"":26,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":49,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":117,""stock"":25}]"
"Gilki (Sponge Gourd)","Vegetables",85,109,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/gilki-sponge-gourd-clean.png?v=1787584198","Gilki (Sponge Gourd) – Ozone Washed Fresh Gilki (Sponge Gourd) , carefully sourced and ozone washed to reduce surface contaminants. Tender, light, and hygienically packed for everyday home cooking. Buy Gilki (Sponge Gourd) Online Gilki, also known as...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":26,""stock"":50},{""weight"":""500g"",""price"":47,""stock"":60},{""weight"":""1 kg"",""price"":85,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":162,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":391,""stock"":25}]"
"French Beans (बीन्स)","Vegetables",53,68,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/french-beans-clean.png?v=1787584188","Introducing our &quot;Gourmet Delight French Beans&quot; at E - VEGETABLE BAZAAR - a true culinary treasure. These tender, slender beans are celebrated for their delicate texture and sweet, grassy flavor. Perfectly suited for a myriad of dishes, from elegant salads to comforting casseroles, our French Beans e","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":16,""stock"":50},{""weight"":""500g"",""price"":29,""stock"":60},{""weight"":""1 kg"",""price"":53,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":101,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":244,""stock"":25}]"
"Cucumbers","Exotics",69,90,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/cucumbers-clean.png?v=1787584170","Cucumbers (MyGreenDelight Grown) – Fresh Cucumber in Bhopal Harvested fresh. Not stored for days. Fresh cucumber grown at MyGreenDelight in Bhopal. Crisp, clean, and consistent—ready to eat without the usual sorting and repeated washing. Crisp bite. Mild taste...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":21,""stock"":40},{""weight"":""500g"",""price"":38,""stock"":50},{""weight"":""1 kg"",""price"":69,""stock"":60}]"
"Carrot (Desi)","Vegetables",44,56,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/carrot-desi-clean.png?v=1787584168","Carrots are a versatile root vegetable easily recognizable by their vibrant orange hue, although they can come in a variety of colors such as purple, black, red, white, and yellow. Known for their crunchy texture and sweet, earthy flavor, carrots are a staple in many cuisines worldwide. They are ric","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":13,""stock"":50},{""weight"":""500g"",""price"":24,""stock"":60},{""weight"":""1 kg"",""price"":44,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":84,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":202,""stock"":25}]"
"Green Bell Pepper","Ready-to-Cook & Cut Produce",70,75,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/green-bell-pepper-1-clean.png?v=1787584152","Green Bell Pepper (MyGreenDelight Grown) – Fresh Hydroponic Capsicum in Bhopal Harvested fresh. Not stored for days. Fresh green bell peppers grown hydroponically at MyGreenDelight in Bhopal. Firm, consistent, and clean—ready to cook without the usual sorting ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g Tray"",""price"":70,""stock"":40},{""weight"":""500g Family Pack"",""price"":130,""stock"":35},{""weight"":""1 kg Bulk Kitchen Pack"",""price"":245,""stock"":20}]"
"Unpolished Basmati Rice","Dairy & Staples",269,336,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/unpolished-basmati-rice-old-copy-fixed.png?v=1787586382","Premium Unpolished Basmati Rice , carefully sourced and minimally processed to retain its natural grain structure. Aromatic, long-grain rice suitable for everyday meals and traditional cooking. Buy Unpolished Basmati Rice Online Unpolished basmati ri...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":81,""stock"":40},{""weight"":""500g"",""price"":148,""stock"":50},{""weight"":""1 kg"",""price"":269,""stock"":60}]"
"Brinjal (Eggplant)","Vegetables",33,42,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/brinjal-eggplant-clean.png?v=1787584212","Green brinjal, also known as green eggplant or green aubergine, is a variety of eggplant (Solanum melongena) that is harvested and consumed while still young and unripe. It belongs to the Solanaceae family and is a close relative of other eggplant varieties, such as purple or black brinjal. Green br","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":18,""stock"":60},{""weight"":""1 kg"",""price"":33,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":63,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":152,""stock"":25}]"
"Barbati ( बरबटी)","Vegetables",62,79,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/barbati__beybey_farms.png?v=1770120465","Barbati (Yardlong Beans) – Ozone Washed Fresh Barbati (Yardlong Beans) , carefully sourced and ozone washed to reduce surface contaminants. Crisp, tender, and hygienically packed for safe everyday cooking. Buy Barbati (Ozone Washed) Online Barbati, a...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":19,""stock"":50},{""weight"":""500g"",""price"":34,""stock"":60},{""weight"":""1 kg"",""price"":62,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":118,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":285,""stock"":25}]"
"Coriander (धनिया)","Dairy & Staples",50,64,"100g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/coriander-clean.png?v=1787584447","Coriander leaves, also known as cilantro in some regions, are the fresh, green leaves of the Coriandrum sativum plant. These leaves are commonly used in a variety of culinary dishes worldwide, offering a distinct, lively flavor that can be described as a mix of lemony, tangy, and a bit peppery. The","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""100g Pack"",""price"":50,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":95,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":225,""stock"":25}]"
"Bok Choy","Exotics",95,122,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/bok-choy-clean.png?v=1787584475","Fresh Bok Choy by MyGreenDelight Discover the crisp, leafy goodness of MyGreenDelight' Bok Choy. Grown with care and expertise, our bok choy is known for its tender texture and mild, slightly sweet flavor. Bok choy, also known as Chinese cabbage, is a ve...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":29,""stock"":40},{""weight"":""500g"",""price"":52,""stock"":50},{""weight"":""1 kg"",""price"":95,""stock"":60}]"
"Spinach (पालक)","Exotics",44,56,"200g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/spinach-clean.png?v=1787584463","Fresh Spinach (पालक) - 500gBring home the vibrant, nutrient-packed goodness of Spinach (पालक), a versatile leafy green that’s as delicious as it is healthy! Sourced fresh and delivered with care, this 500g bundle is perfect for crafting wholesome meals that your family will love. Whether you’re whip","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":13,""stock"":50},{""weight"":""500g"",""price"":24,""stock"":60},{""weight"":""1 kg"",""price"":44,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":84,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":202,""stock"":25}]"
"Yellow Cherry Tomatoes","Exotics",90,113,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/yellow-cherry-tomatoes-clean.png?v=1787584428","Yellow Cherry Tomatoes (MyGreenDelight Grown) – Fresh Hydroponic Cherry Tomatoes in Bhopal Harvested fresh. Not stored for days. Fresh yellow cherry tomatoes grown hydroponically at MyGreenDelight in Bhopal. Slightly sweeter, milder in acidity, and consistent—...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":27,""stock"":40},{""weight"":""500g"",""price"":50,""stock"":50},{""weight"":""1 kg"",""price"":90,""stock"":60}]"
"Eureka Lemon","Vegetables",98,123,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/eureka-lemon-clean.png?v=1787584121","Eureka Lemon (MyGreenDelight Trusted) – Fresh Lemon in Bhopal Selected from farms we trust. Not blindly sourced. Fresh Eureka lemons sourced from partner farms we’ve personally vetted. Juicier, thinner-skinned, and consistent—used daily for cooking, drinks, ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":29,""stock"":50},{""weight"":""500g"",""price"":54,""stock"":60},{""weight"":""1 kg"",""price"":98,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":186,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":451,""stock"":25}]"
"Thai Basil","Exotics",20,38,"1 kg",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/thai-basil-clean.png?v=1787584472","Thai Basil (MyGreenDelight Grown) – Fresh Thai Basil in Bhopal Fresh Thai basil grown at MyGreenDelight in Bhopal. Strong aroma, clean handling, and harvested fresh—used to bring flavour and fragrance to everyday cooking. Distinct aroma. Small quantity. Used f...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":20,""stock"":60}]"
"Green Swiss Chard","Exotics",32,40,"100g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/green-swiss-chard-fixed.png?v=1787586389","Fresh Green Swiss Chard - Grown Hydroponically for You! Green Swiss Chard is a versatile leafy green, known for its tender leaves and crisp stems. Grown hydroponically , free of pesticides, and delivered fresh to retain maximum flavor and nutrition. ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""100g Pack"",""price"":32,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":61,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":144,""stock"":25}]"
"Lemon Grass","Exotics",51,65,"100g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/lemon-grass-clean.png?v=1787584263","Lemongrass: Fresh & Aromatic Discover the vibrant aroma and refreshing flavor of lemongrass from MyGreenDelight. Grown sustainably using hydroponic methods, our pesticide-free lemongrass is ideal for adding a fragrant touch to a variety of dishes, teas...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""100g Pack"",""price"":51,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":97,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":230,""stock"":25}]"
"Purple Cabbage","Vegetables",90,113,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/purple-cabbage-clean.png?v=1787584221","Purple Cabbage (MyGreenDelight Trusted) – Fresh Red Cabbage in Bhopal Selected from farms we trust. Not blindly sourced. Fresh purple cabbage sourced from partner farms we’ve personally vetted. Crisp texture, vibrant colour, and consistent quality—ideal for ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""250g"",""price"":27,""stock"":50},{""weight"":""500g"",""price"":50,""stock"":60},{""weight"":""1 kg"",""price"":90,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":171,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":414,""stock"":25}]"
"Yellow Zucchini (Zucchini)","Exotics",117,150,"250g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/yellow-zucchini-fixed.png?v=1787586091","Yellow Zucchini (MyGreenDelight Grown) – Fresh Hydroponic Zucchini in Bhopal Harvested fresh. Not stored for days. Fresh yellow zucchini grown hydroponically at MyGreenDelight in Bhopal. Tender texture, mild flavour, and consistent quality—easy to cook across ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":35,""stock"":40},{""weight"":""500g"",""price"":64,""stock"":50},{""weight"":""1 kg"",""price"":117,""stock"":60}]"
"Mint","Vegetables",26,33,"100g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/mint-fixed.png?v=1787586392","Fresh Mint - Nature's Cool Refresher from MyGreenDelight Refresh your senses with the cool, invigorating flavor of Fresh Mint from MyGreenDelight! Handpicked with care, our mint promises to add a burst of freshness to your culinary creations. Fresh Mint ...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in vegetable crisper","[{""weight"":""100g Pack"",""price"":26,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":49,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":117,""stock"":25}]"
"Baby Corn (बेबी कॉर्न)","Exotics",49,63,"200g Pack",100,"https://cdn.shopify.com/s/files/1/0851/2638/1886/files/baby-corn-clean.png?v=1787584437","Baby Corn (MyGreenDelight Trusted) – Fresh Baby Corn in Bhopal Selected from farms we trust. Not blindly sourced. Fresh baby corn sourced from partner farms we’ve personally vetted. Clean handling, consistent quality, and selected to meet our standards befor...","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store at room temperature","[{""weight"":""250g"",""price"":20,""stock"":40},{""weight"":""500g"",""price"":35,""stock"":50},{""weight"":""1 kg"",""price"":49,""stock"":60}]"
